user_id,age,nationality,Occupation,favorite_type,rating,place_id,place_name,place_type,city,Climate,Operating_Hours
885,41,USA,Designer,Beach,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
885,41,USA,Designer,Beach,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
885,41,USA,Designer,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
885,41,USA,Designer,Beach,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
885,41,USA,Designer,Beach,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
885,41,USA,Designer,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
885,41,USA,Designer,Beach,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
885,41,USA,Designer,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
885,41,USA,Designer,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
885,41,USA,Designer,Beach,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
886,49,Italy,Accountant,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
886,49,Italy,Accountant,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
886,49,Italy,Accountant,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
886,49,Italy,Accountant,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
886,49,Italy,Accountant,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
886,49,Italy,Accountant,Museum,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
886,49,Italy,Accountant,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
886,49,Italy,Accountant,Museum,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
886,49,Italy,Accountant,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
886,49,Italy,Accountant,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
887,65,USA,Artist,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
887,65,USA,Artist,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
887,65,USA,Artist,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
887,65,USA,Artist,Religious,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
887,65,USA,Artist,Religious,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
887,65,USA,Artist,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
887,65,USA,Artist,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
887,65,USA,Artist,Religious,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
887,65,USA,Artist,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
887,65,USA,Artist,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
888,53,Germany,Software Developer,Nature,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
888,53,Germany,Software Developer,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
888,53,Germany,Software Developer,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
888,53,Germany,Software Developer,Nature,5,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
888,53,Germany,Software Developer,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
888,53,Germany,Software Developer,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
888,53,Germany,Software Developer,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
888,53,Germany,Software Developer,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
888,53,Germany,Software Developer,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
888,53,Germany,Software Developer,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
889,52,Australia,Artist,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
889,52,Australia,Artist,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
889,52,Australia,Artist,Desert,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
889,52,Australia,Artist,Desert,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
889,52,Australia,Artist,Desert,4,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
889,52,Australia,Artist,Desert,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
889,52,Australia,Artist,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
889,52,Australia,Artist,Desert,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
889,52,Australia,Artist,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
889,52,Australia,Artist,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
890,65,KSA,Doctor,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
890,65,KSA,Doctor,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
890,65,KSA,Doctor,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
890,65,KSA,Doctor,Museum,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
890,65,KSA,Doctor,Museum,4,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
890,65,KSA,Doctor,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
890,65,KSA,Doctor,Museum,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
890,65,KSA,Doctor,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
890,65,KSA,Doctor,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
890,65,KSA,Doctor,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
891,31,Italy,Writer,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
891,31,Italy,Writer,Monument,4,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
891,31,Italy,Writer,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
891,31,Italy,Writer,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
891,31,Italy,Writer,Monument,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
891,31,Italy,Writer,Monument,5,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
891,31,Italy,Writer,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
891,31,Italy,Writer,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
891,31,Italy,Writer,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
891,31,Italy,Writer,Monument,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
892,69,Germany,Musician,Religious,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
892,69,Germany,Musician,Religious,2,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
892,69,Germany,Musician,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
892,69,Germany,Musician,Religious,2,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
892,69,Germany,Musician,Religious,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
892,69,Germany,Musician,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
892,69,Germany,Musician,Religious,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
892,69,Germany,Musician,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
892,69,Germany,Musician,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
892,69,Germany,Musician,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
893,33,USA,Businessman,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
893,33,USA,Businessman,Beach,2,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
893,33,USA,Businessman,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
893,33,USA,Businessman,Beach,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
893,33,USA,Businessman,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
893,33,USA,Businessman,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
893,33,USA,Businessman,Beach,2,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
893,33,USA,Businessman,Beach,2,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
893,33,USA,Businessman,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
893,33,USA,Businessman,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
894,69,UK,Student,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
894,69,UK,Student,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
894,69,UK,Student,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
894,69,UK,Student,Historic,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
894,69,UK,Student,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
894,69,UK,Student,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
894,69,UK,Student,Historic,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
894,69,UK,Student,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
894,69,UK,Student,Historic,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
894,69,UK,Student,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
895,56,France,Accountant,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
895,56,France,Accountant,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
895,56,France,Accountant,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
895,56,France,Accountant,Historic,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
895,56,France,Accountant,Historic,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
895,56,France,Accountant,Historic,4,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
895,56,France,Accountant,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
895,56,France,Accountant,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
895,56,France,Accountant,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
895,56,France,Accountant,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
896,70,Canada,Musician,Beach,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
896,70,Canada,Musician,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
896,70,Canada,Musician,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
896,70,Canada,Musician,Beach,2,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
896,70,Canada,Musician,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
896,70,Canada,Musician,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
896,70,Canada,Musician,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
896,70,Canada,Musician,Beach,2,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
896,70,Canada,Musician,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
896,70,Canada,Musician,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
897,20,Brazil,Writer,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
897,20,Brazil,Writer,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
897,20,Brazil,Writer,Historic,4,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
897,20,Brazil,Writer,Historic,2,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
897,20,Brazil,Writer,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
897,20,Brazil,Writer,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
897,20,Brazil,Writer,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
897,20,Brazil,Writer,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
897,20,Brazil,Writer,Historic,4,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
897,20,Brazil,Writer,Historic,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
898,21,Spain,Doctor,Market,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
898,21,Spain,Doctor,Market,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
898,21,Spain,Doctor,Market,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
898,21,Spain,Doctor,Market,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
898,21,Spain,Doctor,Market,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
898,21,Spain,Doctor,Market,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
898,21,Spain,Doctor,Market,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
898,21,Spain,Doctor,Market,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
898,21,Spain,Doctor,Market,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
898,21,Spain,Doctor,Market,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
899,63,Brazil,Doctor,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
899,63,Brazil,Doctor,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
899,63,Brazil,Doctor,Monument,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
899,63,Brazil,Doctor,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
899,63,Brazil,Doctor,Monument,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
899,63,Brazil,Doctor,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
899,63,Brazil,Doctor,Monument,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
899,63,Brazil,Doctor,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
899,63,Brazil,Doctor,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
899,63,Brazil,Doctor,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
900,67,Brazil,Musician,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
900,67,Brazil,Musician,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
900,67,Brazil,Musician,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
900,67,Brazil,Musician,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
900,67,Brazil,Musician,Religious,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
900,67,Brazil,Musician,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
900,67,Brazil,Musician,Religious,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
900,67,Brazil,Musician,Religious,4,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
900,67,Brazil,Musician,Religious,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
900,67,Brazil,Musician,Religious,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
901,40,Russia,Accountant,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
901,40,Russia,Accountant,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
901,40,Russia,Accountant,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
901,40,Russia,Accountant,Nature,4,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
901,40,Russia,Accountant,Nature,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
901,40,Russia,Accountant,Nature,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
901,40,Russia,Accountant,Nature,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
901,40,Russia,Accountant,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
901,40,Russia,Accountant,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
901,40,Russia,Accountant,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
902,21,KSA,Scientist,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
902,21,KSA,Scientist,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
902,21,KSA,Scientist,Museum,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
902,21,KSA,Scientist,Museum,2,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
902,21,KSA,Scientist,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
902,21,KSA,Scientist,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
902,21,KSA,Scientist,Museum,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
902,21,KSA,Scientist,Museum,2,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
902,21,KSA,Scientist,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
902,21,KSA,Scientist,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
903,30,USA,Accountant,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
903,30,USA,Accountant,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
903,30,USA,Accountant,Nature,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
903,30,USA,Accountant,Nature,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
903,30,USA,Accountant,Nature,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
903,30,USA,Accountant,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
903,30,USA,Accountant,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
903,30,USA,Accountant,Nature,2,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
903,30,USA,Accountant,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
903,30,USA,Accountant,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
904,18,Italy,Nurse,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
904,18,Italy,Nurse,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
904,18,Italy,Nurse,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
904,18,Italy,Nurse,Nature,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
904,18,Italy,Nurse,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
904,18,Italy,Nurse,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
904,18,Italy,Nurse,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
904,18,Italy,Nurse,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
904,18,Italy,Nurse,Nature,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
904,18,Italy,Nurse,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
905,31,France,Accountant,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
905,31,France,Accountant,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
905,31,France,Accountant,Monument,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
905,31,France,Accountant,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
905,31,France,Accountant,Monument,4,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
905,31,France,Accountant,Monument,4,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
905,31,France,Accountant,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
905,31,France,Accountant,Monument,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
905,31,France,Accountant,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
905,31,France,Accountant,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
906,61,Japan,Engineer,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
906,61,Japan,Engineer,Monument,4,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
906,61,Japan,Engineer,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
906,61,Japan,Engineer,Monument,5,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
906,61,Japan,Engineer,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
906,61,Japan,Engineer,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
906,61,Japan,Engineer,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
906,61,Japan,Engineer,Monument,4,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
906,61,Japan,Engineer,Monument,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
906,61,Japan,Engineer,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
907,19,UK,Engineer,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
907,19,UK,Engineer,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
907,19,UK,Engineer,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
907,19,UK,Engineer,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
907,19,UK,Engineer,Historic,4,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
907,19,UK,Engineer,Historic,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
907,19,UK,Engineer,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
907,19,UK,Engineer,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
907,19,UK,Engineer,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
907,19,UK,Engineer,Historic,2,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
908,56,Australia,Nurse,Religious,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
908,56,Australia,Nurse,Religious,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
908,56,Australia,Nurse,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
908,56,Australia,Nurse,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
908,56,Australia,Nurse,Religious,5,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
908,56,Australia,Nurse,Religious,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
908,56,Australia,Nurse,Religious,4,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
908,56,Australia,Nurse,Religious,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
908,56,Australia,Nurse,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
908,56,Australia,Nurse,Religious,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
909,39,KSA,Teacher,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
909,39,KSA,Teacher,Historic,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
909,39,KSA,Teacher,Historic,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
909,39,KSA,Teacher,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
909,39,KSA,Teacher,Historic,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
909,39,KSA,Teacher,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
909,39,KSA,Teacher,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
909,39,KSA,Teacher,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
909,39,KSA,Teacher,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
909,39,KSA,Teacher,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
910,70,Germany,Engineer,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
910,70,Germany,Engineer,Historic,4,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
910,70,Germany,Engineer,Historic,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
910,70,Germany,Engineer,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
910,70,Germany,Engineer,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
910,70,Germany,Engineer,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
910,70,Germany,Engineer,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
910,70,Germany,Engineer,Historic,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
910,70,Germany,Engineer,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
910,70,Germany,Engineer,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
911,40,Australia,Pilot,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
911,40,Australia,Pilot,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
911,40,Australia,Pilot,Nature,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
911,40,Australia,Pilot,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
911,40,Australia,Pilot,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
911,40,Australia,Pilot,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
911,40,Australia,Pilot,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
911,40,Australia,Pilot,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
911,40,Australia,Pilot,Nature,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
911,40,Australia,Pilot,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
