user_id,age,nationality,Occupation,favorite_type,rating,place_id,place_name,place_type,city,Climate,Operating_Hours
879,33,Brazil,Engineer,Beach,3,22,Shali village in Siwa Oasis,Archaeological Site,Matrouh,Humid,6:00-22:00
879,33,Brazil,Engineer,Beach,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
879,33,Brazil,Engineer,Beach,3,84,The Architectural Complex of Prince Youssef Kamal,Monument,Qena,Humid,8:00-17:00
879,33,Brazil,Engineer,Beach,3,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
879,33,Brazil,Engineer,Beach,3,21,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
879,33,Brazil,Engineer,Beach,3,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
879,33,Brazil,Engineer,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
879,33,Brazil,Engineer,Beach,3,72,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
879,33,Brazil,Engineer,Beach,3,25,Mary’s Tree,Archaeological Site,Cairo,Mild,10:00-20:00
879,33,Brazil,Engineer,Beach,3,46,Abu Qir Bay,Sunken Monuments,,Rainy,6:00-22:00
880,63,Italy,Scientist,Religious,3,95,Temples of Wadi al Sebua,Archaeological Site,Aswan,Hot,10:00-20:00
880,63,Italy,Scientist,Religious,3,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
880,63,Italy,Scientist,Religious,4,82,Nile Stelae,Monument,,Humid,24 Hours
880,63,Italy,Scientist,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
880,63,Italy,Scientist,Religious,3,78,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
880,63,Italy,Scientist,Religious,3,85,Eastern Harbor,Sunken Monuments,,Dry,24 Hours
880,63,Italy,Scientist,Religious,3,79,Al Kab,Archaeological Site,Aswan,Mild,8:00-17:00
880,63,Italy,Scientist,Religious,3,42,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
880,63,Italy,Scientist,Religious,3,70,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
880,63,Italy,Scientist,Religious,3,37,National Military Museum,Museum,Cairo,Mild,08:00 AM - 04:00 PM
881,44,Spain,Artist,Market,3,83,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
881,44,Spain,Artist,Market,4,92,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
881,44,Spain,Artist,Market,3,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
881,44,Spain,Artist,Market,3,26,Deir al-Bahari,Archaeological Site,Luxor,Mild,7:00-15:00
881,44,Spain,Artist,Market,3,91,El Hawawish,Archaeological Site,Sohag,Mild,24 Hours
881,44,Spain,Artist,Market,4,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
881,44,Spain,Artist,Market,4,79,Al Kab,Archaeological Site,Aswan,Mild,8:00-17:00
881,44,Spain,Artist,Market,3,98,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
881,44,Spain,Artist,Market,3,30,The Coptic Museum,Museum,Cairo,Dry,09:00 AM - 05:00 PM
881,44,Spain,Artist,Market,3,88,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
882,19,Brazil,Nurse,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
882,19,Brazil,Nurse,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
882,19,Brazil,Nurse,Beach,3,45,Graeco-Roman Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
882,19,Brazil,Nurse,Beach,3,51,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
882,19,Brazil,Nurse,Beach,3,94,Mummification Museum,Museum,Luxor,Dry,09:00 AM - 02:00 PM
882,19,Brazil,Nurse,Beach,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
882,19,Brazil,Nurse,Beach,3,78,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
882,19,Brazil,Nurse,Beach,3,75,Cairo International Airport Museum - Terminal 2,Museum,Cairo,Windy,24 Hours
882,19,Brazil,Nurse,Beach,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
882,19,Brazil,Nurse,Beach,3,29,The Egyptian Museum,Museum,Cairo,Cool,09:00 AM - 05:00 PM
883,42,Canada,Scientist,Desert,3,22,Shali village in Siwa Oasis,Archaeological Site,Matrouh,Humid,6:00-22:00
883,42,Canada,Scientist,Desert,3,52,Al-Saliba Street,Archaeological Site,Cairo,Sunny,7:00-15:00
883,42,Canada,Scientist,Desert,3,83,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
883,42,Canada,Scientist,Desert,3,54,Amada Temples,Archaeological Site,Aswan,Dry,7:00-15:00
883,42,Canada,Scientist,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
883,42,Canada,Scientist,Desert,3,79,Al Kab,Archaeological Site,Aswan,Mild,8:00-17:00
883,42,Canada,Scientist,Desert,3,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
883,42,Canada,Scientist,Desert,2,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
883,42,Canada,Scientist,Desert,3,23,The Monastery of Anba Simeon in Aswan,Monument,Aswan,Rainy,6:00-22:00
883,42,Canada,Scientist,Desert,3,59,the National Museum of Suez,Museum,,Rainy,09:00 AM - 03:00 PM
884,54,Russia,Designer,Market,3,36,Wikala of Nafisa al-Bayda,Monument,,Windy,10:00-20:00
884,54,Russia,Designer,Market,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
884,54,Russia,Designer,Market,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
884,54,Russia,Designer,Market,3,106,Elephantine,Archaeological Site,Aswan,Sunny,8:00-17:00
884,54,Russia,Designer,Market,3,42,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
884,54,Russia,Designer,Market,3,60,Citadel Prison,Monument,,Rainy,24 Hours
884,54,Russia,Designer,Market,3,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
884,54,Russia,Designer,Market,3,64,Mamoura Bay,Sunken Monuments,,Mild,24 Hours
884,54,Russia,Designer,Market,2,92,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
884,54,Russia,Designer,Market,3,33,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
885,23,Russia,Businessman,Market,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
885,23,Russia,Businessman,Market,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
885,23,Russia,Businessman,Market,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
885,23,Russia,Businessman,Market,3,100,Wadi Al  Jarf Port,Sunken Monuments,,Humid,8:00-17:00
885,23,Russia,Businessman,Market,3,86,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
885,23,Russia,Businessman,Market,3,83,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
885,23,Russia,Businessman,Market,3,42,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
885,23,Russia,Businessman,Market,4,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
885,23,Russia,Businessman,Market,3,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
885,23,Russia,Businessman,Market,3,103,Aswan,Sunken Monuments,,Windy,7:00-15:00
886,26,Australia,Musician,Nature,3,64,Mamoura Bay,Sunken Monuments,,Mild,24 Hours
886,26,Australia,Musician,Nature,3,38,Muhammad Ali Palace in shubra,Monument,Cairo,Cool,24 Hours
886,26,Australia,Musician,Nature,3,91,El Hawawish,Archaeological Site,Sohag,Mild,24 Hours
886,26,Australia,Musician,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
886,26,Australia,Musician,Nature,2,74,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
886,26,Australia,Musician,Nature,3,43,Heliopolis,Archaeological Site,Cairo,Windy,8:00-17:00
886,26,Australia,Musician,Nature,3,70,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
886,26,Australia,Musician,Nature,3,60,Citadel Prison,Monument,,Rainy,24 Hours
886,26,Australia,Musician,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
886,26,Australia,Musician,Nature,3,41,The Royal Carriages Museum,Museum,Cairo,Windy,09:00 AM - 05:00 PM
887,51,Russia,Lawyer,Museum,3,103,Aswan,Sunken Monuments,,Windy,7:00-15:00
887,51,Russia,Lawyer,Museum,3,67,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
887,51,Russia,Lawyer,Museum,4,68,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
887,51,Russia,Lawyer,Museum,5,51,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
887,51,Russia,Lawyer,Museum,5,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
887,51,Russia,Lawyer,Museum,5,108,National Museum of Egyptian Civilization(NMEC),Museum,Cairo,Cool,09:00 AM - 05:00 PM
887,51,Russia,Lawyer,Museum,4,55,New Kingdom Cemetery in Gebel Al-Silsila,Monument,,Cool,24 Hours
887,51,Russia,Lawyer,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
887,51,Russia,Lawyer,Museum,3,82,Nile Stelae,Monument,,Humid,24 Hours
887,51,Russia,Lawyer,Museum,3,24,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
888,31,Brazil,Teacher,Museum,5,89,Manial Palace Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
888,31,Brazil,Teacher,Museum,3,103,Aswan,Sunken Monuments,,Windy,7:00-15:00
888,31,Brazil,Teacher,Museum,3,38,Muhammad Ali Palace in shubra,Monument,Cairo,Cool,24 Hours
888,31,Brazil,Teacher,Museum,5,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
888,31,Brazil,Teacher,Museum,3,31,Abu Mina,Archaeological Site,Alexandria,Humid,9:00-18:00
888,31,Brazil,Teacher,Museum,4,23,The Monastery of Anba Simeon in Aswan,Monument,Aswan,Rainy,6:00-22:00
888,31,Brazil,Teacher,Museum,3,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
888,31,Brazil,Teacher,Museum,5,59,the National Museum of Suez,Museum,,Rainy,09:00 AM - 03:00 PM
888,31,Brazil,Teacher,Museum,3,86,Beni Hasan,Archaeological Site,Al-Minya,Hot,6:00-22:00
888,31,Brazil,Teacher,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
889,48,Italy,Designer,Religious,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
889,48,Italy,Designer,Religious,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
889,48,Italy,Designer,Religious,3,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
889,48,Italy,Designer,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
889,48,Italy,Designer,Religious,3,97,Gayer Anderson Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
889,48,Italy,Designer,Religious,3,43,Heliopolis,Archaeological Site,Cairo,Windy,8:00-17:00
889,48,Italy,Designer,Religious,3,46,Abu Qir Bay,Sunken Monuments,,Rainy,6:00-22:00
889,48,Italy,Designer,Religious,3,24,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
889,48,Italy,Designer,Religious,3,47,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
889,48,Italy,Designer,Religious,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
890,65,Germany,Writer,Museum,5,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
890,65,Germany,Writer,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
890,65,Germany,Writer,Museum,4,68,Tell Basta,Archaeological Site,Al-Sharkia,Dry,10:00-20:00
890,65,Germany,Writer,Museum,3,47,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
890,65,Germany,Writer,Museum,5,21,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
890,65,Germany,Writer,Museum,3,72,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
890,65,Germany,Writer,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
890,65,Germany,Writer,Museum,3,77,The Walls of Cairo,Monument,,Windy,7:00-15:00
890,65,Germany,Writer,Museum,5,108,National Museum of Egyptian Civilization(NMEC),Museum,Cairo,Cool,09:00 AM - 05:00 PM
890,65,Germany,Writer,Museum,5,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
891,29,Italy,Engineer,Historic,3,29,The Egyptian Museum,Museum,Cairo,Cool,09:00 AM - 05:00 PM
891,29,Italy,Engineer,Historic,3,84,The Architectural Complex of Prince Youssef Kamal,Monument,Qena,Humid,8:00-17:00
891,29,Italy,Engineer,Historic,3,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
891,29,Italy,Engineer,Historic,3,24,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
891,29,Italy,Engineer,Historic,3,40,khonsu temple,Monument,,Mild,8:00-17:00
891,29,Italy,Engineer,Historic,4,108,National Museum of Egyptian Civilization(NMEC),Museum,Cairo,Cool,09:00 AM - 05:00 PM
891,29,Italy,Engineer,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
891,29,Italy,Engineer,Historic,3,32,Qubbat Al-Hawa Cemetery,Archaeological Site,Aswan,Rainy,7:00-15:00
891,29,Italy,Engineer,Historic,3,35,Mosque of al-Fakahani,Monument,,Dry,9:00-18:00
891,29,Italy,Engineer,Historic,2,78,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
892,57,KSA,Software Developer,Nature,2,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
892,57,KSA,Software Developer,Nature,3,92,The Temple of Medinet Habu,Monument,Luxor,Windy,10:00-20:00
892,57,KSA,Software Developer,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
892,57,KSA,Software Developer,Nature,3,85,Eastern Harbor,Sunken Monuments,,Dry,24 Hours
892,57,KSA,Software Developer,Nature,3,64,Mamoura Bay,Sunken Monuments,,Mild,24 Hours
892,57,KSA,Software Developer,Nature,5,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
892,57,KSA,Software Developer,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
892,57,KSA,Software Developer,Nature,2,31,Abu Mina,Archaeological Site,Alexandria,Humid,9:00-18:00
892,57,KSA,Software Developer,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
892,57,KSA,Software Developer,Nature,3,48,Qaitbay Fort,Monument,,Humid,6:00-22:00
893,61,USA,Nurse,Museum,3,85,Eastern Harbor,Sunken Monuments,,Dry,24 Hours
893,61,USA,Nurse,Museum,3,72,Alexandria,Archaeological Site,Alexandria,Humid,7:00-15:00
893,61,USA,Nurse,Museum,2,81,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,,Hot,6:00-22:00
893,61,USA,Nurse,Museum,3,80,The Ramesseum; The Temple of Ramses II,Monument,Luxor,Rainy,9:00-18:00
893,61,USA,Nurse,Museum,3,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
893,61,USA,Nurse,Museum,2,47,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
893,61,USA,Nurse,Museum,3,79,Al Kab,Archaeological Site,Aswan,Mild,8:00-17:00
893,61,USA,Nurse,Museum,3,78,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
893,61,USA,Nurse,Museum,3,106,Elephantine,Archaeological Site,Aswan,Sunny,8:00-17:00
893,61,USA,Nurse,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
894,59,Germany,Lawyer,Beach,3,26,Deir al-Bahari,Archaeological Site,Luxor,Mild,7:00-15:00
894,59,Germany,Lawyer,Beach,3,46,Abu Qir Bay,Sunken Monuments,,Rainy,6:00-22:00
894,59,Germany,Lawyer,Beach,3,69,Royal Jewelry Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
894,59,Germany,Lawyer,Beach,3,62,Joseph's Well,Monument,,Cool,9:00-18:00
894,59,Germany,Lawyer,Beach,3,70,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
894,59,Germany,Lawyer,Beach,4,99,The towers Citadel of Salah al-Din Ayyubi,Monument,,Cool,10:00-20:00
894,59,Germany,Lawyer,Beach,3,47,Saint Catherine’s Monastery,Archaeological Site,South Sinai,Mild,24 Hours
894,59,Germany,Lawyer,Beach,3,67,Al-Mu'izz Street,Archaeological Site,Cairo,Mild,24 Hours
894,59,Germany,Lawyer,Beach,4,30,The Coptic Museum,Museum,Cairo,Dry,09:00 AM - 05:00 PM
894,59,Germany,Lawyer,Beach,3,44,Imhotep Museum,Museum,Giza,Humid,08:00 AM - 05:00 PM
895,38,Russia,Nurse,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
895,38,Russia,Nurse,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
895,38,Russia,Nurse,Nature,3,89,Manial Palace Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
895,38,Russia,Nurse,Nature,3,49,Aswan,Archaeological Site,Aswan,Sunny,7:00-15:00
895,38,Russia,Nurse,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
895,38,Russia,Nurse,Nature,3,56,Salah al-Din Square,Archaeological Site,Cairo,Windy,8:00-17:00
895,38,Russia,Nurse,Nature,3,106,Elephantine,Archaeological Site,Aswan,Sunny,8:00-17:00
895,38,Russia,Nurse,Nature,3,21,Helwan Corner Museum,Museum,Cairo,Humid,09:00 AM - 05:00 PM
895,38,Russia,Nurse,Nature,3,30,The Coptic Museum,Museum,Cairo,Dry,09:00 AM - 05:00 PM
895,38,Russia,Nurse,Nature,3,40,khonsu temple,Monument,,Mild,8:00-17:00
896,58,Brazil,Accountant,Market,3,101,Speos of Horemheb,Monument,,Windy,24 Hours
896,58,Brazil,Accountant,Market,3,38,Muhammad Ali Palace in shubra,Monument,Cairo,Cool,24 Hours
896,58,Brazil,Accountant,Market,3,22,Shali village in Siwa Oasis,Archaeological Site,Matrouh,Humid,6:00-22:00
896,58,Brazil,Accountant,Market,3,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
896,58,Brazil,Accountant,Market,3,88,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
896,58,Brazil,Accountant,Market,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
896,58,Brazil,Accountant,Market,3,105,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,,Dry,8:00-17:00
896,58,Brazil,Accountant,Market,3,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
896,58,Brazil,Accountant,Market,3,84,The Architectural Complex of Prince Youssef Kamal,Monument,Qena,Humid,8:00-17:00
896,58,Brazil,Accountant,Market,3,28,Karnak,Archaeological Site,Luxor,Mild,24 Hours
897,59,Canada,Musician,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
897,59,Canada,Musician,Monument,3,103,Aswan,Sunken Monuments,,Windy,7:00-15:00
897,59,Canada,Musician,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
897,59,Canada,Musician,Monument,3,87,Al-Fustat (Old Cairo),Archaeological Site,Cairo,Humid,10:00-20:00
897,59,Canada,Musician,Monument,3,93,Shatby,Sunken Monuments,,Sunny,24 Hours
897,59,Canada,Musician,Monument,3,76,Saadana Island,Sunken Monuments,,Windy,6:00-22:00
897,59,Canada,Musician,Monument,3,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
897,59,Canada,Musician,Monument,5,58,Sabil of al-Amir Shaykhu,Monument,Cairo,Mild,8:00-17:00
897,59,Canada,Musician,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
897,59,Canada,Musician,Monument,5,48,Qaitbay Fort,Monument,,Humid,6:00-22:00
898,20,Australia,Lawyer,Historic,3,26,Deir al-Bahari,Archaeological Site,Luxor,Mild,7:00-15:00
898,20,Australia,Lawyer,Historic,3,61,Hurghada Museum,Museum,Red Sea,Dry,10:00 AM - 01:00 PM
898,20,Australia,Lawyer,Historic,3,96,Cairo International Airport Museum - Terminal 3,Museum,Cairo,Sunny,24 Hours
898,20,Australia,Lawyer,Historic,3,32,Qubbat Al-Hawa Cemetery,Archaeological Site,Aswan,Rainy,7:00-15:00
898,20,Australia,Lawyer,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
898,20,Australia,Lawyer,Historic,3,66,Crocodile Museum,Museum,Aswan,Mild,07:00 AM - 09:00 PM
898,20,Australia,Lawyer,Historic,3,24,Abu Simbel,Archaeological Site,Aswan,Cool,8:00-17:00
898,20,Australia,Lawyer,Historic,2,30,The Coptic Museum,Museum,Cairo,Dry,09:00 AM - 05:00 PM
898,20,Australia,Lawyer,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
898,20,Australia,Lawyer,Historic,3,35,Mosque of al-Fakahani,Monument,,Dry,9:00-18:00
899,64,KSA,Doctor,Historic,3,82,Nile Stelae,Monument,,Humid,24 Hours
899,64,KSA,Doctor,Historic,3,81,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,,Hot,6:00-22:00
899,64,KSA,Doctor,Historic,3,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
899,64,KSA,Doctor,Historic,3,90,Royal Stelae,Monument,,Dry,8:00-17:00
899,64,KSA,Doctor,Historic,3,73,Ayn Shams City,Archaeological Site,Cairo,Sunny,6:00-22:00
899,64,KSA,Doctor,Historic,3,104,Mosque of al-Zahir Baybars,Monument,Cairo,Rainy,6:00-22:00
899,64,KSA,Doctor,Historic,2,74,Sharm al-Sheikh Museum,Museum,South Sinai,Sunny,10:00 AM - 01:00 PM
899,64,KSA,Doctor,Historic,3,50,El Sheikh Hamad (Athribis),Archaeological Site,Sohag,Sunny,7:00-15:00
899,64,KSA,Doctor,Historic,3,54,Amada Temples,Archaeological Site,Aswan,Dry,7:00-15:00
899,64,KSA,Doctor,Historic,3,59,the National Museum of Suez,Museum,,Rainy,09:00 AM - 03:00 PM
900,67,USA,Doctor,Nature,3,62,Joseph's Well,Monument,,Cool,9:00-18:00
900,67,USA,Doctor,Nature,3,36,Wikala of Nafisa al-Bayda,Monument,,Windy,10:00-20:00
900,67,USA,Doctor,Nature,3,81,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,,Hot,6:00-22:00
900,67,USA,Doctor,Nature,3,60,Citadel Prison,Monument,,Rainy,24 Hours
900,67,USA,Doctor,Nature,2,51,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
900,67,USA,Doctor,Nature,3,83,Dahshur,Archaeological Site,Giza,Dry,9:00-18:00
900,67,USA,Doctor,Nature,3,77,The Walls of Cairo,Monument,,Windy,7:00-15:00
900,67,USA,Doctor,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
900,67,USA,Doctor,Nature,3,71,Cairo Citadel,Archaeological Site,Cairo,Windy,6:00-22:00
900,67,USA,Doctor,Nature,3,88,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
901,40,Germany,Writer,Beach,3,32,Qubbat Al-Hawa Cemetery,Archaeological Site,Aswan,Rainy,7:00-15:00
901,40,Germany,Writer,Beach,3,98,Gebel al-Silsila,Archaeological Site,Aswan,Hot,24 Hours
901,40,Germany,Writer,Beach,2,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
901,40,Germany,Writer,Beach,3,23,The Monastery of Anba Simeon in Aswan,Monument,Aswan,Rainy,6:00-22:00
901,40,Germany,Writer,Beach,3,95,Temples of Wadi al Sebua,Archaeological Site,Aswan,Hot,10:00-20:00
901,40,Germany,Writer,Beach,3,64,Mamoura Bay,Sunken Monuments,,Mild,24 Hours
901,40,Germany,Writer,Beach,3,89,Manial Palace Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
901,40,Germany,Writer,Beach,3,53,Valley of the Kings,Archaeological Site,Luxor,Dry,10:00-20:00
901,40,Germany,Writer,Beach,3,42,Al-Saliba Street,Archaeological Site,Cairo,Dry,24 Hours
901,40,Germany,Writer,Beach,3,43,Heliopolis,Archaeological Site,Cairo,Windy,8:00-17:00
902,48,USA,Accountant,Desert,4,27,Philae,Archaeological Site,Aswan,Sunny,9:00-18:00
902,48,USA,Accountant,Desert,3,39,Nubia Museum,Museum,Aswan,Humid,09:00 AM - 05:00 PM
902,48,USA,Accountant,Desert,3,105,Mosque of Sulayman Pasha al-Khadim “Saraya al-Jabal mosque”,Monument,,Dry,8:00-17:00
902,48,USA,Accountant,Desert,3,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
902,48,USA,Accountant,Desert,3,57,Maq'ad of Mamay al-Sayfi,Monument,,Mild,8:00-17:00
902,48,USA,Accountant,Desert,3,59,the National Museum of Suez,Museum,,Rainy,09:00 AM - 03:00 PM
902,48,USA,Accountant,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
902,48,USA,Accountant,Desert,3,78,Kom Ombo Temple,Monument,Aswan,Humid,7:00-15:00
902,48,USA,Accountant,Desert,2,77,The Walls of Cairo,Monument,,Windy,7:00-15:00
902,48,USA,Accountant,Desert,3,43,Heliopolis,Archaeological Site,Cairo,Windy,8:00-17:00
903,68,France,Accountant,Market,3,93,Shatby,Sunken Monuments,,Sunny,24 Hours
903,68,France,Accountant,Market,3,59,the National Museum of Suez,Museum,,Rainy,09:00 AM - 03:00 PM
903,68,France,Accountant,Market,3,97,Gayer Anderson Museum,Museum,Cairo,Sunny,09:00 AM - 05:00 PM
903,68,France,Accountant,Market,2,45,Graeco-Roman Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
903,68,France,Accountant,Market,3,48,Qaitbay Fort,Monument,,Humid,6:00-22:00
903,68,France,Accountant,Market,3,51,Kafr El-Sheikh Museum,Museum,Kafr El-Sheikh,Humid,09:00 AM - 05:00 PM
903,68,France,Accountant,Market,2,33,National Police Museum,Museum,Cairo,Dry,08:00 AM - 05:00 PM
903,68,France,Accountant,Market,3,107,The Pyramid of Meidum,Monument,Beni Suef,Cool,24 Hours
903,68,France,Accountant,Market,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
903,68,France,Accountant,Market,3,65,Qaitbay Fort site,Sunken Monuments,,Humid,8:00-17:00
904,25,Germany,Scientist,Nature,3,70,Saqqara,Archaeological Site,Giza,Humid,7:00-15:00
904,25,Germany,Scientist,Nature,4,45,Graeco-Roman Museum,Museum,Alexandria,Hot,09:00 AM - 05:00 PM
904,25,Germany,Scientist,Nature,3,62,Joseph's Well,Monument,,Cool,9:00-18:00
904,25,Germany,Scientist,Nature,3,88,Giza Plateau,Archaeological Site,Giza,Hot,10:00-20:00
904,25,Germany,Scientist,Nature,3,81,Mosque and Sabil-Kuttab of Shaykh Ali al-Mutahhar,Monument,,Hot,6:00-22:00
